key,en,ru
Q_2621,"When dealing with conflicts or disputes, what do you typically focus on?","Когда ты разбираешь конфликты или споры, на что ты обычно обращаешь внимание?"
Q_2622,"When dealing with conflicts or disputes, what do you typically rely on to resolve them?","Когда приходится иметь дело с конфликтами или спорами, на что ты обычно полагаешься при их разрешении?"
Q_2623,"When dealing with conflicts or disputes, what is your typical approach?",Каков твой типичный подход при решении конфликтов или споров?
Q_2624,"When dealing with conflicts or disputes, what is your usual approach?",Каков твой обычный подход при решении конфликтов или споров?
Q_2625,"When dealing with danger or uncertainty, what do you typically rely on to stay calm and composed?","Когда приходится иметь дело с опасностью или неопределенностью, на что ты обычно полагаешься, чтобы оставаться спокойным и собранным?"
Q_2626,"When dealing with dark or unsettling situations, do you find yourself more inclined to face them head-on, using your wits and courage to overcome them, or do you tend to seek out allies or shelter from the darkness?","Когда ты сталкиваешься с темными или тревожными ситуациями, ты больше склонен смотреть им в лицо, используя свою смекалку и мужество, чтобы преодолеть их, или же ты склонен искать союзников или укрытие от тьмы?"
Q_2627,"When dealing with darkness and despair, how do you typically respond?","Когда имеешь дело с темнотой и отчаянием, как ты обычно реагируешь?"
Q_2628,"When dealing with darkness or evil forces, how do you typically respond?","Когда имеешь дело с тьмой или злыми силами, как ты обычно реагируешь?"
Q_2629,"When dealing with darkness or evil, what is your typical approach?","Когда имеешь дело с темнотой или злом, какой у тебя типичный подход?"
Q_2630,"When dealing with difficult emotions in yourself or others, what do you typically try to achieve?","Когда ты справляешься с трудными эмоциями у себя или у других, чего ты обычно пытаешься добиться?"
Q_2631,"When dealing with difficult emotions or situations, do you tend to internalize and process them on your own, or do you seek out the company of others to help you work through them?","Когда ты имеешь дело с трудными эмоциями или ситуациями, ты склонен внутренне переживать и обрабатывать их в одиночку или же ищешь компанию других людей, чтобы они помогли тебе справиться с ними?"
Q_2632,"When dealing with difficult emotions or traumatic experiences, what do you typically turn to for comfort?","Когда приходится иметь дело с трудными эмоциями или травмирующими переживаниями, к чему ты обычно обращаешься за утешением?"
Q_2633,"When dealing with difficult moral dilemmas, do you prioritize making the right decision based on your own values and principles, or do you consider the opinions and needs of others?","При решении сложных моральных дилемм ты ставишь во главу угла принятие правильного решения, основываясь на собственных ценностях и принципах, или учитываешь мнение и потребности других людей?"
Q_2634,"When dealing with difficult or complex problems, what approach do you typically take?","Когда ты решаешь трудные или сложные проблемы, какой подход ты обычно используешь?"
Q_2635,"When dealing with difficult or unpleasant situations, how do you typically respond?","Когда приходится сталкиваться с трудными или неприятными ситуациями, как ты обычно реагируешь?"
Q_2636,"When dealing with difficult situations, how much control do you like to have over the outcome?","Когда ты сталкиваешься с трудными ситуациями, насколько сильно ты хочешь контролировать результат?"
Q_2637,"When dealing with group dynamics, what role do you typically take on?","Когда приходится иметь дело с групповой динамикой, какую роль ты обычно берешь на себя?"
Q_2638,"When dealing with groups of people, how do you prefer to interact with them?","Когда имеешь дело с группами людей, как ты предпочитаешь с ними взаимодействовать?"
Q_2639,"When dealing with intense emotions, do you often find yourself acting on impulse or taking a step back to reflect?","Когда ты имеешь дело с сильными эмоциями, часто ли ты обнаруживаешь, что действуешь импульсивно или делаешь шаг назад, чтобы поразмыслить?"
Q_2640,"When dealing with intense emotions, what do you typically turn to for comfort?","Когда приходится иметь дело с сильными эмоциями, к чему ты обычно обращаешься за утешением?"
Q_2641,"When dealing with mysterious or ancient artifacts, how do you typically approach their power and significance?","Когда ты имеешь дело с таинственными или древними артефактами, как ты обычно подходишь к их силе и значению?"
Q_2642,"When dealing with mysterious or unexplained events, what is your typical response?","Когда имеешь дело с загадочными или необъяснимыми событиями, какова твоя типичная реакция?"
Q_2643,"When dealing with mysterious or unexplained phenomena, how do you typically approach it?","Когда имеешь дело с загадочными или необъяснимыми явлениями, как ты обычно к ним подходишь?"
Q_2644,"When dealing with others who possess abilities or knowledge that surpass yours, how do you typically react?","Когда имеешь дело с другими людьми, которые обладают способностями или знаниями, превосходящими твои, как ты обычно реагируешь?"
Q_2645,"When dealing with others, do you prefer to take charge and lead, or follow and let others guide?","Когда ты общаешься с другими людьми, ты предпочитаешь брать на себя ответственность и вести их за собой или следовать за ними и позволять другим направлять тебя?"
Q_2646,"When dealing with others, what do you value more: harmony and cooperation or individual freedom and independence?",В общении с другими людьми что ты ценишь больше: гармонию и сотрудничество или индивидуальную свободу и независимость?
Q_2647,"When dealing with others, what is your approach to building relationships?","Когда общаешься с другими людьми, какой у тебя подход к построению отношений?"
Q_2648,"When dealing with others, what motivates you to take action?","Когда общаешься с другими людьми, что побуждает тебя к действию?"
Q_2649,"When dealing with people who don't share your values or beliefs, how do you typically respond?","Когда имеешь дело с людьми, которые не разделяют твои ценности или убеждения, как ты обычно реагируешь?"
Q_2650,"When dealing with power and authority, do you tend to assert yourself and take control, or do you prefer to work behind the scenes and support others from the shadows?","Когда ты имеешь дело с властью и авторитетом, ты склонен самоутверждаться и брать все в свои руки, или же предпочитаешь работать за кулисами и поддерживать других из тени?"
Q_2651,"When dealing with powerful beings or authorities, what is your approach?","Когда имеешь дело с могущественными существами или властями, какой у тебя подход?"
Q_2652,"When dealing with secrets and mysteries, how important is it for you to uncover the truth?","Когда имеешь дело с секретами и тайнами, насколько важно для тебя раскрыть правду?"
Q_2653,"When dealing with secrets and mysteries, what motivates you most?","Когда имеешь дело с секретами и тайнами, что мотивирует тебя больше всего?"
Q_2654,"When dealing with secrets or hidden information, how do you typically handle the situation?","Когда приходится иметь дело с секретами или скрытой информацией, как ты обычно справляешься с ситуацией?"
Q_2655,"When dealing with situations that involve manipulation or deception, how do you typically handle them?","Когда приходится иметь дело с ситуациями, связанными с манипуляцией или обманом, как ты обычно с ними справляешься?"
Q_2656,"When dealing with situations that involve multiple perspectives or conflicting opinions, how do you typically approach finding a resolution?","Когда ты сталкиваешься с ситуациями, в которых присутствует несколько точек зрения или противоречивых мнений, как ты обычно подходишь к поиску решения?"
Q_2657,"When dealing with someone who has wronged you in the past, what motivates you to forgive and move forward?","Когда имеешь дело с человеком, который обидел тебя в прошлом, что мотивирует тебя простить и двигаться дальше?"
Q_2658,"When dealing with someone who is being stubborn or unwilling to compromise, how do you usually approach the situation?","Когда имеешь дело с человеком, который упрямится или не желает идти на компромисс, как ты обычно подходишь к ситуации?"
Q_2659,"When dealing with someone who is significantly more powerful or influential than you, how do you typically handle the situation?","Когда имеешь дело с человеком, который значительно сильнее или влиятельнее тебя, как ты обычно справляешься с ситуацией?"
Q_2660,"When dealing with someone who is significantly more powerful or knowledgeable than you, how do you typically approach the situation?","Когда имеешь дело с кем-то, кто значительно сильнее или осведомленнее тебя, как ты обычно подходишь к ситуации?"
Q_2661,"When dealing with those who have wronged or deceived you, what do you typically do?","Когда ты имеешь дело с теми, кто обидел или обманул тебя, что ты обычно делаешь?"
Q_2662,"When encountering a mysterious and ancient artifact, what do you do?","Столкнувшись с таинственным и древним артефактом, что ты будешь делать?"
Q_2663,"When encountering a mysterious and ancient artifact, what drives your curiosity?","Когда ты сталкиваешься с таинственным и древним артефактом, что движет твоим любопытством?"
Q_2664,"When encountering a mysterious and ancient artifact, what would you most likely do?","Встретив таинственный и древний артефакт, что бы ты, скорее всего, сделал?"
Q_2665,"When encountering an ancient, mysterious text or artifact, how would you approach deciphering its secrets?","Встретив древний, загадочный текст или артефакт, как бы ты подошел к расшифровке его секретов?"
Q_2666,"When encountering someone who is struggling or in need of help, what do you typically do?","Когда ты сталкиваешься с кем-то, кто испытывает трудности или нуждается в помощи, что ты обычно делаешь?"
Q_2667,"When exploring a mysterious ancient ruin, how do you approach the discovery of hidden artifacts?","Исследуя таинственные древние руины, как ты подходишь к обнаружению скрытых артефактов?"
Q_2668,"When exploring a mysterious ancient ruin, what catches your attention most?","Исследуя таинственные древние руины, что больше всего привлекает твое внимание?"
Q_2669,"When exploring a mysterious ancient ruin, what do you most value finding?","Исследуя таинственные древние руины, что тебе больше всего хочется найти?"
Q_2670,"When exploring a mysterious ancient ruin, what do you most want to find?","Исследуя таинственные древние руины, что ты больше всего хочешь найти?"
Q_2671,"When exploring a mysterious ancient ruin, what would you most likely be looking for?","Исследуя таинственные древние руины, что ты, скорее всего, будешь искать?"
Q_2672,"When exploring a mysterious ancient ruin, what would you most likely be searching for?","Исследуя таинственные древние руины, что ты, скорее всего, будешь искать?"
Q_2673,"When exploring a mysterious ancient ruin, what would you rather find:","Исследуя таинственные древние руины, что бы ты предпочел найти:"
Q_2674,"When exploring a mysterious and ancient place, what do you usually look out for?","Исследуя таинственное и древнее место, на что ты обычно обращаешь внимание?"
Q_2675,"When exploring a mysterious and ancient place, what is most likely to capture your attention?","Исследуя таинственное и древнее место, что, скорее всего, привлечет твое внимание?"
Q_2676,"When exploring a mysterious and ancient ruin, how do you approach uncovering its secrets?","Исследуя таинственные и древние руины, как ты подходишь к раскрытию их секретов?"
Q_2677,"When exploring a mysterious and ancient ruin, what do you feel most drawn to?","Исследуя таинственные и древние руины, что тебя больше всего привлекает?"
Q_2678,"When exploring a mysterious and ancient ruin, what do you find most intriguing?","Исследуя таинственные и древние руины, что тебе кажется наиболее интригующим?"
Q_2679,"When exploring a mysterious and ancient ruin, what do you hope to find?","Исследуя таинственные и древние руины, что ты надеешься найти?"
Q_2680,"When exploring a mysterious and ancient ruin, what do you most hope to find?","Исследуя таинственные и древние руины, что ты больше всего надеешься найти?"
Q_2681,"When exploring a mysterious and ancient ruin, what do you most value discovering?","Исследуя таинственные и древние руины, что тебе больше всего хочется обнаружить?"
Q_2682,"When exploring a mysterious and ancient ruin, what do you most want to discover?","Исследуя таинственные и древние руины, что ты больше всего хочешь обнаружить?"
Q_2683,"When exploring a mysterious and ancient ruin, what do you most want to find?","Исследуя таинственные и древние руины, что ты больше всего хочешь найти?"
Q_2684,"When exploring a mysterious and ancient ruin, what do you prioritize?","Исследуя таинственные и древние руины, что ты ставишь в приоритет?"
Q_2685,"When exploring a mysterious and ancient ruin, what do you typically focus on finding?","Исследуя таинственные и древние руины, на что ты обычно ориентируешься при поиске?"
Q_2686,"When exploring a mysterious and ancient ruin, what do you typically focus on?","Исследуя таинственные и древние руины, на что ты обычно обращаешь внимание?"
Q_2687,"When exploring a mysterious and ancient ruin, what do you typically look for?","Исследуя таинственные и древние руины, что ты обычно ищешь?"
Q_2688,"When exploring a mysterious and ancient ruin, what do you usually find yourself drawn to?","Исследуя таинственные и древние руины, что тебя обычно привлекает?"
Q_2689,"When exploring a mysterious and ancient ruin, what draws you in?","Когда исследуешь таинственные и древние руины, что тебя привлекает?"
Q_2690,"When exploring a mysterious and ancient ruin, what drives your actions?","Исследуя таинственные и древние руины, что движет твоими действиями?"
Q_2691,"When exploring a mysterious and ancient ruin, what would you most likely be searching for?","Исследуя таинственные и древние руины, что ты, скорее всего, будешь искать?"
Q_2692,"When exploring a mysterious and ancient ruin, what would you most likely do?","Исследуя таинственные и древние руины, что ты, скорее всего, будешь делать?"
Q_2693,"When exploring a mysterious and ancient ruin, what would you most want to discover?","Исследуя таинственные и древние руины, что бы ты больше всего хотел обнаружить?"
Q_2694,"When exploring a mysterious and ancient ruin, what would you rather find?","Исследуя таинственные и древние руины, что бы ты предпочел найти?"
Q_2695,"When exploring a mysterious and ancient ruin, what would you rather focus on:","Исследуя таинственные и древние руины, на чем бы ты предпочел сосредоточиться:"
Q_2696,"When exploring a mysterious and ancient ruin, what would you rather focus on?","Исследуя таинственные и древние руины, на чем бы ты предпочел сосредоточиться?"
Q_2697,"When exploring a mysterious and ancient ruin, you stumble upon an artifact that seems to be emitting a strange energy. What do you do?","Исследуя таинственные и древние руины, ты натыкаешься на артефакт, который, кажется, излучает странную энергию. Что тебе делать?"
Q_2698,"When exploring a mysterious forest, what would be the first thing you look for?","Исследуя таинственный лес, что бы ты искал в первую очередь?"
Q_2699,"When exploring a mysterious location, what do you usually look for?","Исследуя таинственное место, что ты обычно ищешь?"
Q_2700,"When exploring a mysterious location, what drives your investigation?","Когда ты исследуешь таинственное место, что движет твоим расследованием?"
Q_2701,"When exploring a mysterious location, what is your primary concern?","Когда ты исследуешь таинственное место, что тебя волнует в первую очередь?"
Q_2702,"When exploring a mysterious location, what would you rather prioritize:","Исследуя таинственное место, что ты предпочтешь поставить в приоритет:"
Q_2703,"When exploring a mysterious or abandoned place, what do you hope to find?","Исследуя таинственное или заброшенное место, что ты надеешься найти?"
Q_2704,"When exploring a mysterious or abandoned place, what do you typically feel?","Исследуя таинственное или заброшенное место, что ты обычно чувствуешь?"
Q_2705,"When exploring a mysterious or abandoned place, what do you usually feel?","Исследуя таинственное или заброшенное место, что ты обычно чувствуешь?"
Q_2706,"When exploring a mysterious or abandoned place, what draws you to investigate its secrets?","Исследуя таинственное или заброшенное место, что привлекает тебя к изучению его секретов?"
Q_2707,"When exploring a mysterious or abandoned place, what drives your curiosity?","Когда исследуешь таинственное или заброшенное место, что движет твоим любопытством?"
Q_2708,"When exploring a mysterious or abandoned place, what motivates you to proceed?","Исследуя таинственное или заброшенное место, что побуждает тебя действовать дальше?"
Q_2709,"When exploring a mysterious or ancient location, what excites you most?","Когда ты исследуешь загадочное или древнее место, что волнует тебя больше всего?"
Q_2710,"When exploring a mysterious or ancient location, what is your primary focus?","Исследуя таинственное или древнее место, на что ты в первую очередь обращаешь внимание?"
Q_2711,"When exploring a mysterious or ancient place, what do you typically focus on?","Исследуя таинственное или древнее место, на что ты обычно обращаешь внимание?"
Q_2712,"When exploring a mysterious or ancient place, what do you typically look for?","Исследуя таинственное или древнее место, что ты обычно ищешь?"
Q_2713,"When exploring a mysterious or ancient place, what do you typically prioritize: uncovering its secrets, respecting its history, or claiming it as your own?","Исследуя загадочное или древнее место, что ты обычно ставишь во главу угла: раскрытие его секретов, уважение к его истории или утверждение его как своего собственного?"
Q_2714,"When exploring a mysterious or ancient place, what draws your attention most?","Исследуя таинственное или древнее место, что больше всего привлекает твое внимание?"
Q_2715,"When exploring a mysterious or ancient place, what drives your curiosity to uncover its secrets?","Когда исследуешь загадочное или древнее место, что движет твоим любопытством, чтобы раскрыть его секреты?"
Q_2716,"When exploring a mysterious or ancient place, what drives your curiosity?","Когда исследуешь загадочное или древнее место, что движет твоим любопытством?"
Q_2717,"When exploring a mysterious or ancient place, what motivates you to uncover its secrets?","Исследуя таинственное или древнее место, что мотивирует тебя раскрыть его секреты?"
Q_2718,"When exploring a mysterious or ancient ruin, what do you most value discovering?","Исследуя таинственные или древние руины, что тебе больше всего хочется обнаружить?"
Q_2719,"When exploring a mysterious or ancient ruin, what do you tend to prioritize?","Исследуя таинственные или древние руины, что ты обычно ставишь в приоритет?"
Q_2720,"When exploring a mysterious or ancient ruin, what do you typically focus on?","Исследуя таинственные или древние руины, на что ты обычно обращаешь внимание?"
Q_2721,"When exploring a mysterious or ancient ruin, what do you usually find yourself drawn to?","Когда ты исследуешь таинственные или древние руины, что обычно привлекает тебя?"
Q_2722,"When exploring a mysterious or ancient ruin, what drives you to uncover its secrets?","Исследуя таинственные или древние руины, что движет тобой, когда ты хочешь раскрыть их секреты?"
Q_2723,"When exploring a mysterious or uncharted territory, what is your primary concern?","Когда ты исследуешь таинственную или неизведанную территорию, что тебя волнует в первую очередь?"
Q_2724,"When exploring a mysterious place or discovering a hidden secret, what is your primary concern?","Исследуя таинственное место или открывая скрытый секрет, что тебя волнует в первую очередь?"
Q_2725,"When exploring a mysterious place or investigating an ancient artifact, what would be most fascinating to you?","Исследуя таинственное место или изучая древний артефакт, что бы тебя больше всего привлекло?"
Q_2726,"When exploring a mysterious place or seeking knowledge, what motivates you most?","Когда ты исследуешь таинственное место или стремишься к знаниям, что мотивирует тебя больше всего?"
Q_2727,"When exploring a mysterious place or uncovering a hidden secret, what drives you most?","Когда ты исследуешь таинственное место или раскрываешь скрытый секрет, что движет тобой больше всего?"
Q_2728,"When exploring a mysterious place, what do you typically search for?","Исследуя таинственное место, что ты обычно ищешь?"
Q_2729,"When exploring a mysterious place, what drives your curiosity and compels you to uncover its secrets?","Исследуя таинственное место, что движет твоим любопытством и заставляет тебя раскрывать его секреты?"
Q_2730,"When exploring a mysterious place, what drives your sense of curiosity?","Когда исследуешь таинственное место, что движет твоим чувством любопытства?"
Q_2731,"When exploring a mysterious place, what is your primary concern?","Исследуя таинственное место, что тебя волнует в первую очередь?"
Q_2732,"When exploring a mysterious ruin or ancient artifact, how do you approach deciphering its secrets?","Исследуя таинственные руины или древний артефакт, как ты подходишь к расшифровке его секретов?"
Q_2733,"When exploring a mysterious ruin or ancient artifact, what do you typically seek to uncover?","Исследуя таинственные руины или древние артефакты, что ты обычно стремишься обнаружить?"
Q_2734,"When exploring a mysterious ruin or ancient text, what do you usually find most captivating?","Когда ты исследуешь таинственные руины или древний текст, что тебя обычно больше всего захватывает?"
Q_2735,"When exploring a mysterious, ancient ruin, what catches your attention first?","Исследуя таинственные древние руины, что в первую очередь привлекает твое внимание?"
Q_2736,"When exploring a mysterious, ancient ruin, what do you find most fascinating?","Исследуя таинственные, древние руины, что ты находишь самым увлекательным?"
Q_2737,"When exploring a mysterious, ancient ruin, what do you hope to find?","Исследуя таинственные древние руины, что ты надеешься найти?"
Q_2738,"When exploring a mysterious, ancient ruin, what do you most want to find?","Исследуя таинственные древние руины, что ты больше всего хочешь найти?"
Q_2739,"When exploring a mysterious, ancient ruin, what do you typically look for?","Исследуя таинственные древние руины, что ты обычно ищешь?"
Q_2740,"When exploring a mysterious, ancient ruin, what do you usually prioritize?","Исследуя таинственные древние руины, что ты обычно ставишь в приоритет?"
Q_2741,"When exploring a mysterious, ancient ruin, what is your primary concern?","Исследуя таинственные древние руины, что тебя волнует в первую очередь?"
Q_2742,"When exploring a mysterious, ancient ruin, what is your primary motivation?","Когда ты исследуешь таинственные древние руины, что является твоей главной мотивацией?"
Q_2743,"When exploring a mysterious, ancient ruin, what motivates you most?","Когда ты исследуешь таинственные древние руины, что мотивирует тебя больше всего?"
Q_2744,"When exploring a mysterious, ancient ruin, what would be your primary concern?","Исследуя таинственные древние руины, что будет твоей главной заботой?"
Q_2745,"When exploring a mysterious, ancient ruin, what would you most likely be drawn to?","Исследуя таинственные древние руины, что тебя, скорее всего, привлечет?"
Q_2746,"When exploring a mysterious, ancient ruin, what would you rather discover?","Исследуя таинственные древние руины, что бы ты предпочел обнаружить?"
Q_2747,"When exploring a new and mysterious place, what do you usually prioritize?","Исследуя новое и загадочное место, что ты обычно ставишь в приоритет?"
Q_2748,"When exploring a new and mysterious place, what drives your curiosity to investigate further?","Когда ты исследуешь новое и загадочное место, что движет твоим любопытством, чтобы исследовать его дальше?"
Q_2749,"When exploring a new and unfamiliar environment, what do you typically prioritize: understanding its secrets and hidden patterns, or using your wit and cunning to manipulate its resources for your own gain?","Исследуя новую и незнакомую среду, что ты обычно ставишь во главу угла: постижение ее секретов и скрытых закономерностей или использование своей смекалки и хитрости для манипулирования ее ресурсами в своих корыстных целях?"
Q_2750,"When exploring a new and unfamiliar place, what do you usually prioritize:","Исследуя новое и незнакомое место, что ты обычно ставишь в приоритет:"
Q_2751,"When exploring a new environment or encountering an unfamiliar culture, what do you typically find yourself drawn to?","Когда ты исследуешь новую среду или сталкиваешься с незнакомой культурой, что тебя обычно привлекает?"
Q_2752,"When exploring a new environment or learning about a mysterious subject, what do you typically rely on to make sense of it?","Исследуя новую среду или изучая загадочный предмет, на что ты обычно опираешься, чтобы разобраться в нем?"
Q_2753,"When exploring a new environment or territory, what do you typically prioritize:","Когда ты исследуешь новую среду или территорию, что ты обычно ставишь в приоритет:"
Q_2754,"When exploring a new environment, what motivates you most?","Когда ты исследуешь новую среду, что мотивирует тебя больше всего?"
Q_2755,"When exploring a new land or discovering hidden secrets, what excites you most?","Когда ты исследуешь новую землю или открываешь скрытые секреты, что волнует тебя больше всего?"
Q_2756,"When exploring a new place or encountering an unfamiliar culture, what excites you most?","Когда ты исследуешь новое место или сталкиваешься с незнакомой культурой, что волнует тебя больше всего?"
Q_2757,"When exploring a new place or environment, what do you typically focus on?","Когда ты изучаешь новое место или обстановку, на чем ты обычно сосредотачиваешься?"
Q_2758,"When exploring a new place or trying something unfamiliar, how do you typically approach it?","Когда ты исследуешь новое место или пробуешь что-то незнакомое, как ты обычно к этому подходишь?"
Q_2759,"When exploring a new place, what do you find most appealing?","Когда ты исследуешь новое место, что тебя привлекает больше всего?"
Q_2760,"When exploring a new place, what do you value most?","Исследуя новое место, что ты ценишь больше всего?"
Q_2761,"When exploring a new place, what draws you in?","Когда ты исследуешь новое место, что тебя привлекает?"
Q_2762,"When exploring a new, mysterious environment, what do you typically prioritize?","Исследуя новую, загадочную среду, что ты обычно ставишь в приоритет?"
Q_2763,"When exploring an ancient ruin or mysterious forest, what do you most look forward to discovering?","Исследуя древние руины или таинственный лес, что ты больше всего ожидаешь обнаружить?"
Q_2764,"When exploring an ancient ruin, what do you most look forward to discovering?","Исследуя древние руины, что ты больше всего ожидаешь обнаружить?"
Q_2765,"When exploring an ancient ruin, what draws you in: the treasure, the secrets, or the mystery?","Исследуя древние руины, что привлекает тебя: сокровища, секреты или тайна?"
Q_2766,"When exploring an ancient, mysterious place, what is most likely to draw you in?","Исследуя древнее, таинственное место, что, скорее всего, привлечет тебя?"
Q_2767,"When exploring an ancient, mysterious ruin, what do you usually do with any valuable treasures or artifacts you find?","Исследуя древние, таинственные руины, что ты обычно делаешь с найденными ценными сокровищами или артефактами?"
Q_2768,"When exploring an unfamiliar land or territory, what drives your actions?","Исследуя незнакомую землю или территорию, что движет твоими действиями?"
Q_2769,"When exploring an unfamiliar place, what drives your curiosity?","Когда ты исследуешь незнакомое место, что движет твоим любопытством?"
Q_2770,"When exploring an unfamiliar place, what is your primary concern?","Когда ты исследуешь незнакомое место, что тебя беспокоит в первую очередь?"
Q_2771,"When exploring an unfamiliar territory, what is your primary concern?","Когда ты исследуешь незнакомую территорию, что тебя беспокоит в первую очередь?"
Q_2772,"When exploring an unfamiliar territory, what motivates you to venture deeper?","Когда ты исследуешь незнакомую территорию, что мотивирует тебя решиться на более глубокое проникновение?"
Q_2773,"When exploring an unknown land, how do you approach potential dangers?","Исследуя неизвестную землю, как ты относишься к потенциальным опасностям?"
Q_2774,"When exploring new environments or encountering unknown creatures, what do you typically rely on to navigate these situations?","Когда ты исследуешь новую среду или сталкиваешься с неизвестными существами, на что ты обычно полагаешься, чтобы ориентироваться в таких ситуациях?"
Q_2775,"When exploring new environments or meeting unfamiliar creatures, how do you typically approach them?","Исследуя новую среду или встречаясь с незнакомыми существами, как ты обычно к ним подходишь?"
Q_2776,"When exploring new environments or territories, what is your primary concern?","Когда ты исследуешь новую среду или территорию, что тебя беспокоит в первую очередь?"
Q_2777,"When exploring new lands or encountering unknown cultures, what is your primary concern?","Когда ты исследуешь новые земли или сталкиваешься с неизвестными культурами, что тебя волнует в первую очередь?"
Q_2778,"When exploring new lands or seeking out hidden knowledge, what drives your curiosity and fuels your desire to learn?","Когда ты исследуешь новые земли или ищешь скрытые знания, что движет твоим любопытством и разжигает желание учиться?"
Q_2779,"When exploring new lands or territories, how do you typically approach unknown dangers and challenges?","Исследуя новые земли или территории, как ты обычно относишься к неизвестным опасностям и трудностям?"
Q_2780,"When exploring new lands or territories, what excites you most?","Исследуя новые земли или территории, что возбуждает тебя больше всего?"
Q_2781,"When exploring new places or discovering hidden secrets, what drives your sense of excitement?","Когда ты исследуешь новые места или открываешь скрытые секреты, что движет твоим чувством азарта?"
Q_2782,"When exploring new places or discovering hidden secrets, what motivates you most?","Когда ты исследуешь новые места или открываешь скрытые секреты, что мотивирует тебя больше всего?"
Q_2783,"When exploring new places or experiencing new things, what do you most enjoy about it?","Когда ты исследуешь новые места или испытываешь новые вещи, что тебе больше всего нравится?"
Q_2784,"When exploring new places or meeting new people, do you find yourself drawn to the thrill of discovery and adventure, or do you prefer to stick to what's familiar and comfortable?","Исследуя новые места или встречаясь с новыми людьми, тянет ли тебя к острым ощущениям открытий и приключений или ты предпочитаешь придерживаться привычного и комфортного?"
Q_2785,"When exploring new places or meeting new people, what do you usually focus on?","Исследуя новые места или знакомясь с новыми людьми, на чем ты обычно сосредотачиваешься?"
Q_2786,"When exploring new places or meeting new people, what do you value most?","Исследуя новые места или знакомясь с новыми людьми, что ты ценишь больше всего?"
Q_2787,"When exploring new places or meeting new people, what motivates you most?","Когда ты исследуешь новые места или знакомишься с новыми людьми, что мотивирует тебя больше всего?"
Q_2788,"When exploring new places or trying new experiences, what motivates you more - the thrill of discovery or the comfort of familiarity?","Когда ты исследуешь новые места или пробуешь новые впечатления, что мотивирует тебя больше - острые ощущения от открытий или комфорт от знакомства?"
Q_2789,"When exploring new places or trying new things, how do you approach the unknown?","Исследуя новые места или пробуя новые вещи, как ты подходишь к неизвестности?"
Q_2790,"When exploring new places or trying new things, what excites you most?","Когда ты исследуешь новые места или пробуешь новые вещи, что возбуждает тебя больше всего?"
Q_2791,"When exploring new places, what is most important for you?","Когда ты исследуешь новые места, что для тебя важнее всего?"
